"Bench","Genotype","Row","Col","True_Spatial","BNI"
"Bench4","G130",2,6,-10.9316092395039,45.9609646725614
"Bench4","G209",3,6,-10.9316092395039,32.5710190476856
"Bench4","G156",4,6,-10.9316092395039,26.6739250896159
"Bench4","G112",5,6,-10.9316092395039,43.0643663517402
"Bench4","G257",6,6,-10.9316092395039,35.9599858769767
"Bench4","G228",7,6,-10.9316092395039,43.4146313306768
"Bench4","G151",8,6,-10.9316092395039,41.8964727800535
"Bench4","G264",9,6,-10.9316092395039,20.4918565637782
"Bench4","G021",10,6,-10.9316092395039,42.4610491850074
"Bench4","G024",1,7,-9.37841349130112,56.7201324147172
"Bench4","G059",2,7,-9.37841349130112,9.06182185424436
"Bench4","G267",3,7,-9.37841349130112,54.809459811218
"Bench4","G300",4,7,-9.37841349130112,23.0533417667866
"Bench4","G074",5,7,-9.37841349130112,31.5401039301627
"Bench4","G062",6,7,-9.37841349130112,46.6147315254324
"Bench4","G001",7,7,-9.37841349130112,58.5453780736348
"Bench4","G177",8,7,-9.37841349130112,27.8521203120352
"Bench4","G184",9,7,-9.37841349130112,44.0535610930366
"Bench4","G048",10,7,-9.37841349130112,64.4531415852131
"Bench4","G028",1,8,-7.85331473518309,24.1118067520941
"Bench4","G183",2,8,-7.85331473518309,54.7680988708567
"Bench4","G276",3,8,-7.85331473518309,64.5715767708704
"Bench4","G292",4,8,-7.85331473518309,50.4506498475853
"Bench4","G247",5,8,-7.85331473518309,57.9590970745085
"Bench4","G099",6,8,-7.85331473518309,50.5440468892587
"Bench4","G175",7,8,-7.85331473518309,60.4658782791866
"Bench4","G103",8,8,-7.85331473518309,37.015015745432
"Bench4","G299",9,8,-7.85331473518309,49.6279141543785
"Bench4","G088",10,8,-7.85331473518309,37.8285348878194
"Bench4","G102",1,9,-6.36078634857258,61.6538123828217
"Bench4","G153",2,9,-6.36078634857258,56.9720667541895
"Bench4","G060",3,9,-6.36078634857258,52.3619466044108
"Bench4","G181",4,9,-6.36078634857258,47.8133513969331
"Bench4","G202",5,9,-6.36078634857258,52.2225158363964
"Bench4","G226",6,9,-6.36078634857258,41.8306512879558
"Bench4","G179",7,9,-6.36078634857258,53.7801032713537
"Bench4","G063",8,9,-6.36078634857258,61.6988614770839
"Bench4","G283",9,9,-6.36078634857258,49.1081978408562
"Bench4","G010",10,9,-6.36078634857258,37.9320850621842
"Bench4","G119",1,10,-4.90520617438682,27.1321100497776
"Bench4","G093",2,10,-4.90520617438682,52.2155554288412
"Bench4","G238",3,10,-4.90520617438682,44.7164311450249
"Bench4","G073",4,10,-4.90520617438682,65.8934149670979
"Bench4","G065",5,10,-4.90520617438682,45.4294331946488
"Bench4","G142",6,10,-4.90520617438682,39.0041943460358
"Bench4","G032",7,10,-4.90520617438682,62.4789173964763
"Bench4","G141",8,10,-4.90520617438682,58.1068950740106
"Bench4","G286",9,10,-4.90520617438682,56.8193011647631
"Bench4","G091",10,10,-4.90520617438682,73.9023365082124
"Bench4","G289",1,11,-3.49084368006987,21.5607487509013
"Bench4","G227",2,11,-3.49084368006987,53.3798786886883
"Bench4","G217",3,11,-3.49084368006987,54.1958993116289
"Bench4","G054",4,11,-3.49084368006987,62.790960753995
"Bench4","G225",5,11,-3.49084368006987,60.1299331988893
"Bench4","G231",6,11,-3.49084368006987,50.1910415980676
"Bench4","G270",7,11,-3.49084368006987,50.3563812141593
"Bench4","G293",8,11,-3.49084368006987,45.5590596097251
"Bench4","G186",9,11,-3.49084368006987,42.8652268263806
"Bench4","G221",10,11,-3.49084368006987,61.0988007207339
"Bench4","G128",1,12,-2.12184743450905,23.0587615470567
"Bench4","G223",2,12,-2.12184743450905,48.5153069543816
"Bench4","G007",3,12,-2.12184743450905,71.065801966709
"Bench4","G086",4,12,-2.12184743450905,60.5705150911185
"Bench4","G222",5,12,-2.12184743450905,47.9305253080885
"Bench4","G148",6,12,-2.12184743450905,42.6174431109809
"Bench4","G211",7,12,-2.12184743450905,39.7886236083741
"Bench4","G114",8,12,-2.12184743450905,52.2344615211827
"Bench4","G068",9,12,-2.12184743450905,71.8864886949132
"Bench4","G171",10,12,-2.12184743450905,52.0405438135465
"Bench4","G250",1,13,-0.802232939567563,39.5958806655786
"Bench4","G248",2,13,-0.802232939567563,51.5450910131189
"Bench4","G146",3,13,-0.802232939567563,65.1126714130453
"Bench4","G120",4,13,-0.802232939567563,58.2582418575793
"Bench4","G047",5,13,-0.802232939567563,43.5179955887631
"Bench4","G268",6,13,-0.802232939567563,63.5248337376746
"Bench4","G208",7,13,-0.802232939567563,40.4759325582445
"Bench4","G162",8,13,-0.802232939567563,41.9287498442365
"Bench4","G033",9,13,-0.802232939567563,65.7918293927304
"Bench4","G216",10,13,-0.802232939567563,52.0765087400418
"Bench4","G198",1,14,0.46412914807431,65.8922668842442
"Bench4","G029",2,14,0.46412914807431,58.875008900447
"Bench4","G098",3,14,0.46412914807431,37.9630441824781
"Bench4","G173",4,14,0.46412914807431,33.3959378778289
"Bench4","G214",5,14,0.46412914807431,43.1409333324582
"Bench4","G110",6,14,0.46412914807431,59.4977819093492
"Bench4","G263",7,14,0.46412914807431,60.7013258128528
"Bench4","G237",8,14,0.46412914807431,68.2348652013134
"Bench4","G041",9,14,0.46412914807431,63.3885126943736
"Bench4","G143",10,14,0.46412914807431,45.0763364047728
"Bench4","G245",1,15,1.67352437022218,32.9940935930353
"Bench4","G121",2,15,1.67352437022218,36.0023449821245
"Bench4","G138",3,15,1.67352437022218,66.3541630920856
"Bench4","G135",4,15,1.67352437022218,77.110502492847
"Bench4","G083",5,15,1.67352437022218,58.0786622039383
"Bench4","G187",6,15,1.67352437022218,63.602264421185
"Bench4","G190",7,15,1.67352437022218,37.5758118943196
"Bench4","G003",8,15,1.67352437022218,57.226826939579
"Bench4","G290",9,15,1.67352437022218,60.6847384849784
"Bench4","G287",10,15,1.67352437022218,86.9500063327986
"Bench4","G100",1,16,2.8224053623134,65.3739023605112
"Bench4","G246",2,16,2.8224053623134,82.4105268457478
"Bench4","G078",3,16,2.8224053623134,58.9547405771455
"Bench4","G116",4,16,2.8224053623134,56.975167709322
"Bench4","G017",5,16,2.8224053623134,48.4680124983712
"Bench4","G284",6,16,2.8224053623134,74.3627387634937
"Bench4","G107",7,16,2.8224053623134,59.2518756700383
"Bench4","G044",8,16,2.8224053623134,51.1810059384078
"Bench4","G252",9,16,2.8224053623134,53.0028962265166
"Bench4","G150",10,16,2.8224053623134,46.8504797147779
"Bench4","G159",1,17,3.90740225844857,45.8527439582166
"Bench4","G049",2,17,3.90740225844857,52.6502733397644
"Bench4","G277",3,17,3.90740225844857,67.7152868960314
"Bench4","G155",4,17,3.90740225844857,56.6556929174735
"Bench4","G075",5,17,3.90740225844857,52.5253344229641
"Bench4","G069",6,17,3.90740225844857,69.0034900625421
"Bench4","G061",7,17,3.90740225844857,55.5547956901601
"Bench4","G207",8,17,3.90740225844857,44.0704048250663
"Bench4","G182",9,17,3.90740225844857,50.3931543388632
"Bench4","G152",10,17,3.90740225844857,47.538972989919
"Bench4","G117",1,18,4.92533257578879,46.8211307507836
"Bench4","G101",2,18,4.92533257578879,80.8533616859519
"Bench4","G058",3,18,4.92533257578879,63.1157489806918
"Bench4","G090",4,18,4.92533257578879,68.3448331554976
"Bench4","G219",5,18,4.92533257578879,66.2714376171308
"Bench4","G052",6,18,4.92533257578879,50.3584668153244
"Bench4","G218",7,18,4.92533257578879,85.2232829846699
"Bench4","G157",8,18,4.92533257578879,59.9314067702115
"Bench4","G104",9,18,4.92533257578879,84.3208170082635
"Bench4","G015",10,18,4.92533257578879,56.028072757296
"Bench4","G014",1,19,5.8732105493262,53.8143973217597
"Bench4","G082",2,19,5.8732105493262,55.9665660345313
"Bench4","G013",3,19,5.8732105493262,41.7186073507815
"Bench4","G260",4,19,5.8732105493262,59.1823852966318
"Bench4","G230",5,19,5.8732105493262,71.4673165852894
"Bench4","G089",6,19,5.8732105493262,67.4355154087667
"Bench4","G265",7,19,5.8732105493262,58.4696271484013
"Bench4","G149",8,19,5.8732105493262,69.8720982950056
"Bench4","G294",9,19,5.8732105493262,85.4394735712157
"Bench4","G255",10,19,5.8732105493262,81.2951527269063
"Bench4","G144",1,20,6.74825588964716,62.5654470442356
"Bench4","G160",2,20,6.74825588964716,77.0561889925328
"Bench4","G072",3,20,6.74825588964716,56.2555548400539
"Bench4","G020",4,20,6.74825588964716,73.8470548906132
"Bench4","G053",5,20,6.74825588964716,82.5003354344321
"Bench4","G185",6,20,6.74825588964716,57.0676895590938
"Bench4","G122",7,20,6.74825588964716,48.5276800676954
"Bench4","G282",8,20,6.74825588964716,35.2619286440155
"Bench4","G199",9,20,6.74825588964716,84.8717684458761
"Bench4","G111",10,20,6.74825588964716,59.3485154992778
"Bench4","G129",1,21,7.54790193800017,53.7044108348892
"Bench4","G271",2,21,7.54790193800017,71.1416344757494
"Bench4","G291",3,21,7.54790193800017,50.1962205623738
"Bench4","G097",4,21,7.54790193800017,43.7348044824637
"Bench4","G105",5,21,7.54790193800017,55.4650285794209
"Bench4","G115",6,21,7.54790193800017,41.3866278677748
"Bench4","G212",7,21,7.54790193800017,86.6562355436292
"Bench4","G108",8,21,7.54790193800017,60.4167725120963
"Bench4","G297",9,21,7.54790193800017,63.1728142748149
"Bench4","G137",10,21,7.54790193800017,56.8407283022879
"Bench4","G262",1,22,8.26980319474819,88.7879817762532
"Bench4","G009",2,22,8.26980319474819,88.6672113308088
"Bench4","G169",3,22,8.26980319474819,62.1430845135045
"Bench4","G261",4,22,8.26980319474819,73.1637741530222
"Bench4","G123",5,22,8.26980319474819,66.9347539404745
"Bench4","G258",6,22,8.26980319474819,66.3652712409282
"Bench4","G254",7,22,8.26980319474819,58.4506069018454
"Bench4","G087",8,22,8.26980319474819,52.3995815070437
"Bench4","G256",9,22,8.26980319474819,50.5036908813183
"Bench4","G008",10,22,8.26980319474819,65.4811034460258
"Bench4","G118",1,23,8.91184219912322,96.9994975356349
"Bench4","G109",2,23,8.91184219912322,70.2722609069257
"Bench4","G295",3,23,8.91184219912322,64.0401243727258
"Bench4","G037",4,23,8.91184219912322,56.1447025780205
"Bench4","G240",5,23,8.91184219912322,59.3241290168459
"Bench4","G027",6,23,8.91184219912322,56.5761793129557
"Bench4","G106",7,23,8.91184219912322,62.0130653498834
"Bench4","G096",8,23,8.91184219912322,55.1363802532331
"Bench4","G012",9,23,8.91184219912322,92.367580909338
"Bench4","G034",10,23,8.91184219912322,47.8560525238928
"Bench4","G210",1,24,9.47213574010355,64.3988018611194
"Bench4","G196",2,24,9.47213574010355,72.341888337435
"Bench4","G296",3,24,9.47213574010355,53.8419337871079
"Bench4","G124",4,24,9.47213574010355,59.4209203325981
"Bench4","G197",5,24,9.47213574010355,73.9588658098533
"Bench4","G288",6,24,9.47213574010355,51.658925512301
"Bench4","G200",7,24,9.47213574010355,72.6846821830538
"Bench4","G131",8,24,9.47213574010355,69.1647931749007
"Bench4","G163",9,24,9.47213574010355,70.5452117322692
"Bench4","G274",10,24,9.47213574010355,75.1577921787884
"Bench4","G234",1,25,9.94904038019617,64.6796590567407
"Bench4","G241",2,25,9.94904038019617,61.2170568598247
"Bench4","G026",3,25,9.94904038019617,58.6340725856847
"Bench4","G281",4,25,9.94904038019617,72.6509858717424
"Bench4","G113",5,25,9.94904038019617,64.1395274342962
"Bench4","G076",6,25,9.94904038019617,71.6341066765403
"Bench4","G050",7,25,9.94904038019617,70.0870684959656
"Bench4","G036",8,25,9.94904038019617,40.2449503981734
"Bench4","G206",9,25,9.94904038019617,56.345084851537
"Bench4","G195",10,25,9.94904038019617,56.4712383492585
"Bench4","G095",1,26,10.3411572759221,57.9301480640521
"Bench4","G019",2,26,10.3411572759221,33.5773045073573
"Bench4","G194",3,26,10.3411572759221,50.8518765991324
"Bench4","G071",4,26,10.3411572759221,48.4776463131983
"Bench4","G243",5,26,10.3411572759221,80.7878315038447
"Bench4","G251",6,26,10.3411572759221,48.8024725810054
"Bench4","G278",7,26,10.3411572759221,51.9847374865084
"Bench4","G204",8,26,10.3411572759221,89.9050849221282
"Bench4","G168",9,26,10.3411572759221,76.5793674425888
"Bench4","G224",10,26,10.3411572759221,53.7924807960868
"Bench4","G134",1,27,10.6473362808653,77.5060900381485
"Bench4","G180",2,27,10.6473362808653,58.6101194419076
"Bench4","G161",3,27,10.6473362808653,61.7297407222793
"Bench4","G031",4,27,10.6473362808653,68.7683877335215
"Bench4","G285",5,27,10.6473362808653,70.7636765490651
"Bench4","G275",6,27,10.6473362808653,62.7181924868415
"Bench4","G170",7,27,10.6473362808653,74.0428978198055
"Bench4","G140",8,27,10.6473362808653,65.9293622243771
"Bench4","G040",9,27,10.6473362808653,66.6173985309573
"Bench4","G172",10,27,10.6473362808653,77.0040761908497
"Bench4","G272",1,28,10.8666793192503,65.2262734213803
"Bench4","G164",2,28,10.8666793192503,66.2537702239729
"Bench4","G236",3,28,10.8666793192503,66.413235968181
"Bench4","G055",4,28,10.8666793192503,62.2619860179838
"Bench4","G038",5,28,10.8666793192503,59.6402636543325
"Bench4","G092",6,28,10.8666793192503,57.1646041758339
"Bench4","G178",7,28,10.8666793192503,74.4702543456164
"Bench4","G079",8,28,10.8666793192503,59.2411446750641
"Bench4","G094",9,28,10.8666793192503,84.5365778301674
"Bench4","G188",10,28,10.8666793192503,72.4832611164001
"Bench4","G006",1,29,10.9985430201532,65.1095967691869
"Bench4","G203",2,29,10.9985430201532,89.0572655051915
"Bench4","G220",3,29,10.9985430201532,56.3418553364725
"Bench4","G070",4,29,10.9985430201532,74.6907119727095
"Bench4","G057",5,29,10.9985430201532,72.8668412467439
"Bench4","G192",6,29,10.9985430201532,69.2241867535266
"Bench4","G051",7,29,10.9985430201532,70.2213451035019
"Bench4","G022",8,29,10.9985430201532,46.2340130848604
"Bench4","G201",9,29,10.9985430201532,47.224966986005
"Bench4","G030",10,29,10.9985430201532,55.8655876177301
"Bench4","G023",1,30,11.0425406046195,62.2376119958263
"Bench4","G253",2,30,11.0425406046195,50.1321659888429
"Bench4","G085",3,30,11.0425406046195,52.3959065671329
"Bench4","G269",4,30,11.0425406046195,23.9771330480675
"Bench4","G193",5,30,11.0425406046195,67.4011952986479
"Bench4","G039",6,30,11.0425406046195,39.9008310648619
"Bench4","G205",7,30,11.0425406046195,50.7674315670011
"Bench4","G064",8,30,11.0425406046195,84.2419431592612
"Bench4","G266",9,30,11.0425406046195,72.4723575261751
"Bench4","G011",10,30,11.0425406046195,82.5670630716201
